0.010000 100.000000 -5144.670306 51.446977 0.027352 0.000006 0.000000 
0.020000 50.000000 -2572.321634 51.446967 0.026723 0.000025 0.000000 
0.030000 33.333333 -1714.872287 51.446951 0.026093 0.000057 0.000000 
0.040000 25.000000 -1286.147771 51.446929 0.025462 0.000101 0.000000 
0.050000 20.000000 -1028.913187 51.446901 0.024830 0.000158 0.000000 
0.060000 16.666667 -857.423570 51.446866 0.024198 0.000228 0.000000 
0.070000 14.285714 -734.931077 51.446825 0.023566 0.000310 0.000000 
0.080000 12.500000 -643.061786 51.446778 0.022933 0.000405 0.000000 
0.090000 11.111111 -571.607964 51.446724 0.022299 0.000513 0.000000 
0.100000 10.000000 -514.444969 51.446663 0.021665 0.000634 0.000000 
0.110000 9.090909 -467.675304 51.446597 0.021030 0.000768 0.000000 
0.120000 8.333333 -428.700636 51.446524 0.020395 0.000915 0.000000 
0.130000 7.692308 -395.722120 51.446444 0.019759 0.001075 0.000000 
0.140000 7.142857 -367.454865 51.446358 0.019122 0.001248 0.000000 
0.150000 6.666667 -342.956621 51.446266 0.018485 0.001434 0.000000 
0.160000 6.250000 -321.520696 51.446167 0.017848 0.001634 0.000000 
0.170000 5.882353 -302.606683 51.446062 0.017209 0.001846 0.000000 
0.180000 5.555556 -285.794263 51.445950 0.016570 0.002072 0.000000 
0.190000 5.263158 -270.751604 51.445832 0.015930 0.002311 0.000000 
0.200000 5.000000 -257.213243 51.445707 0.015290 0.002563 0.000000 
0.210000 4.761905 -244.964281 51.445575 0.014649 0.002829 0.000000 
0.220000 4.545455 -233.828889 51.445437 0.014007 0.003109 0.000000 
0.230000 4.347826 -223.661821 51.445293 0.013364 0.003402 0.000000 
0.240000 4.166667 -214.342035 51.445141 0.012721 0.003709 0.000000 
0.250000 4.000000 -205.767858 51.444984 0.012076 0.004029 0.000000 
0.260000 3.846154 -197.853257 51.444819 0.011431 0.004364 0.000000 
0.270000 3.703704 -190.524947 51.444648 0.010785 0.004713 0.000000 
0.280000 3.571429 -183.720111 51.444470 0.010138 0.005076 0.000000 
0.290000 3.448276 -177.384597 51.444285 0.009490 0.005453 0.000000 
0.300000 3.333333 -171.471471 51.444094 0.008841 0.005845 0.000000 
0.310000 3.225806 -165.939859 51.443896 0.008191 0.006251 0.000000 
0.320000 3.125000 -160.753992 51.443690 0.007540 0.006672 0.000000 
0.330000 3.030303 -155.882441 51.443479 0.006888 0.007108 0.000000 
0.340000 2.941176 -151.297470 51.443260 0.006235 0.007560 0.000000 
0.350000 2.857143 -146.974516 51.443034 0.005580 0.008026 0.000000 
0.360000 2.777778 -142.891745 51.442801 0.004925 0.008508 0.000000 
0.370000 2.702703 -139.029682 51.442561 0.004267 0.009006 0.000000 
0.380000 2.631579 -135.370902 51.442314 0.003609 0.009519 0.000000 
0.390000 2.564103 -131.899769 51.442060 0.002949 0.010049 0.000000 
0.400000 2.500000 -128.602210 51.441799 0.002287 0.010595 0.000000 
0.410000 2.439024 -125.465523 51.441530 0.001624 0.011158 0.000000 
0.420000 2.380952 -122.478218 51.441254 0.000960 0.011738 0.000000 
0.430000 2.325581 -119.629872 51.440971 0.000294 0.012335 0.000000 
0.440000 2.272727 -116.911013 51.440681 -0.000375 0.012950 0.000000 
0.450000 2.222222 -114.313006 51.440383 -0.001044 0.013583 0.000000 
0.460000 2.173913 -111.827970 51.440077 -0.001716 0.014233 0.000000 
0.470000 2.127660 -109.448696 51.439764 -0.002390 0.014903 0.000000 
0.480000 2.083333 -107.168571 51.439443 -0.003065 0.015591 0.000000 
0.490000 2.040816 -104.981527 51.439114 -0.003743 0.016298 0.000000 
0.500000 2.000000 -102.881978 51.438778 -0.004423 0.017026 0.000000 
0.510000 1.960784 -100.864778 51.438433 -0.005105 0.017773 0.000000 
0.520000 1.923077 -98.925175 51.438081 -0.005790 0.018541 0.000000 
0.530000 1.886792 -97.058778 51.437720 -0.006477 0.019330 0.000000 
0.540000 1.851852 -95.261520 51.437351 -0.007166 0.020141 0.000000 
0.550000 1.818182 -93.529629 51.436974 -0.007858 0.020973 0.000000 
0.560000 1.785714 -91.859603 51.436588 -0.008553 0.021828 0.000000 
0.570000 1.754386 -90.248188 51.436194 -0.009250 0.022706 0.000000 
0.580000 1.724138 -88.692350 51.435792 -0.009950 0.023608 0.000000 
0.590000 1.694915 -87.189264 51.435380 -0.010654 0.024534 0.000000 
0.600000 1.666667 -85.736293 51.434960 -0.011360 0.025485 0.000000 
0.610000 1.639344 -84.330972 51.434531 -0.012070 0.026462 0.000000 
0.620000 1.612903 -82.970996 51.434092 -0.012782 0.027464 0.000000 
0.630000 1.587302 -81.654204 51.433645 -0.013499 0.028493 0.000000 
0.640000 1.562500 -80.378574 51.433188 -0.014218 0.029550 0.000000 
0.650000 1.538462 -79.142205 51.432721 -0.014941 0.030635 0.000000 
0.660000 1.515152 -77.943312 51.432245 -0.015668 0.031749 0.000000 
0.670000 1.492537 -76.780219 51.431759 -0.016399 0.032892 0.000000 
0.680000 1.470588 -75.651344 51.431263 -0.017134 0.034067 0.000000 
0.690000 1.449275 -74.555202 51.430757 -0.017873 0.035272 0.000000 
0.700000 1.428571 -73.490388 51.430241 -0.018616 0.036510 0.000000 
0.710000 1.408451 -72.455580 51.429714 -0.019363 0.037780 0.000000 
0.720000 1.388889 -71.449526 51.429176 -0.020115 0.039085 0.000000 
0.730000 1.369863 -70.471046 51.428628 -0.020871 0.040424 0.000000 
0.740000 1.351351 -69.519022 51.428069 -0.021632 0.041800 0.000000 
0.750000 1.333333 -68.592395 51.427498 -0.022398 0.043212 0.000000 
0.760000 1.315789 -67.690164 51.426916 -0.023168 0.044662 0.000000 
0.770000 1.298701 -66.811377 51.426323 -0.023944 0.046151 0.000000 
0.780000 1.282051 -65.955132 51.425718 -0.024725 0.047680 0.000000 
0.790000 1.265823 -65.120575 51.425100 -0.025512 0.049250 0.000000 
0.800000 1.250000 -64.306892 51.424471 -0.026303 0.050863 0.000000 
0.810000 1.234568 -63.513309 51.423829 -0.027101 0.052519 0.000000 
0.820000 1.219512 -62.739092 51.423174 -0.027904 0.054219 0.000000 
0.830000 1.204819 -61.983541 51.422506 -0.028714 0.055966 0.000000 
0.840000 1.190476 -61.245988 51.421825 -0.029529 0.057760 0.000000 
0.850000 1.176471 -60.525799 51.421131 -0.030351 0.059602 0.000000 
0.860000 1.162791 -59.822368 51.420423 -0.031179 0.061494 0.000000 
0.870000 1.149425 -59.135118 51.419701 -0.032014 0.063438 0.000000 
0.880000 1.136364 -58.463497 51.418964 -0.032856 0.065435 0.000000 
0.890000 1.123596 -57.806978 51.418213 -0.033704 0.067487 0.000000 
0.900000 1.111111 -57.165057 51.417448 -0.034560 0.069594 0.000000 
0.910000 1.098901 -56.537254 51.416667 -0.035422 0.071760 0.000000 
0.920000 1.086957 -55.923108 51.415870 -0.036293 0.073985 0.000000 
0.930000 1.075269 -55.322180 51.415058 -0.037171 0.076272 0.000000 
0.940000 1.063830 -54.734046 51.414230 -0.038057 0.078622 0.000000 
0.950000 1.052632 -54.158303 51.413385 -0.038950 0.081037 0.000000 
0.960000 1.041667 -53.594565 51.412524 -0.039852 0.083519 0.000000 
0.970000 1.030928 -53.042459 51.411645 -0.040763 0.086071 0.000000 
0.980000 1.020408 -52.501630 51.410749 -0.041682 0.088695 0.000000 
0.990000 1.010101 -51.971736 51.409835 -0.042610 0.091394 0.000000 
1.000000 1.000000 -51.452450 51.408903 -0.043547 0.094169 0.000000 
1.010000 0.990099 -50.943455 51.407952 -0.044494 0.097023 0.000000 
1.020000 0.980392 -50.444451 51.406981 -0.045449 0.099959 0.000000 
1.030000 0.970874 -49.955145 51.405991 -0.046415 0.102980 0.000000 
1.040000 0.961538 -49.475258 51.404981 -0.047391 0.106090 0.000000 
1.050000 0.952381 -49.004521 51.403951 -0.048377 0.109290 0.000000 
