0.010000 100.000000 -5217.138685 52.171373 -0.001386 0.000009 0.000000 
0.020000 50.000000 -2608.570255 52.171360 -0.002263 0.000035 0.000000 
0.030000 33.333333 -1739.047738 52.171338 -0.003145 0.000080 0.000000 
0.040000 25.000000 -1304.286701 52.171307 -0.004033 0.000143 0.000000 
0.050000 20.000000 -1043.430256 52.171266 -0.004928 0.000224 0.000000 
0.060000 16.666667 -869.526110 52.171217 -0.005830 0.000326 0.000000 
0.070000 14.285714 -745.308992 52.171158 -0.006739 0.000448 0.000000 
0.080000 12.500000 -652.146268 52.171089 -0.007657 0.000591 0.000000 
0.090000 11.111111 -579.686473 52.171010 -0.008585 0.000755 0.000000 
0.100000 10.000000 -521.718731 52.170921 -0.009522 0.000943 0.000000 
0.110000 9.090909 -474.290665 52.170821 -0.010471 0.001155 0.000000 
0.120000 8.333333 -434.767355 52.170711 -0.011433 0.001393 0.000000 
0.130000 7.692308 -401.324629 52.170589 -0.012407 0.001658 0.000000 
0.140000 7.142857 -372.659506 52.170455 -0.013396 0.001953 0.000000 
0.150000 6.666667 -347.816465 52.170310 -0.014400 0.002278 0.000000 
0.160000 6.250000 -326.078868 52.170152 -0.015421 0.002636 0.000000 
0.170000 5.882353 -306.898695 52.169980 -0.016460 0.003030 0.000000 
0.180000 5.555556 -289.849712 52.169795 -0.017518 0.003462 0.000000 
0.190000 5.263158 -274.595414 52.169595 -0.018597 0.003936 0.000000 
0.200000 5.000000 -260.866601 52.169380 -0.019699 0.004455 0.000000 
0.210000 4.761905 -248.445346 52.169149 -0.020826 0.005023 0.000000 
0.220000 4.545455 -237.153349 52.168902 -0.021978 0.005644 0.000000 
0.230000 4.347826 -226.843315 52.168636 -0.023158 0.006323 0.000000 
0.240000 4.166667 -217.392500 52.168351 -0.024369 0.007065 0.000000 
0.250000 4.000000 -208.697800 52.168047 -0.025613 0.007877 0.000000 
0.260000 3.846154 -200.671971 52.167721 -0.026891 0.008765 0.000000 
0.270000 3.703704 -193.240696 52.167372 -0.028207 0.009737 0.000000 
0.280000 3.571429 -186.340274 52.166999 -0.029563 0.010800 0.000000 
0.290000 3.448276 -179.915790 52.166600 -0.030963 0.011964 0.000000 
0.300000 3.333333 -173.919653 52.166173 -0.032409 0.013240 0.000000 
0.310000 3.225806 -168.310412 52.165717 -0.033906 0.014638 0.000000 
0.320000 3.125000 -163.051795 52.165228 -0.035457 0.016171 0.000000 
0.330000 3.030303 -158.111930 52.164705 -0.037066 0.017854 0.000000 
0.340000 2.941176 -153.462694 52.164145 -0.038738 0.019701 0.000000 
0.350000 2.857143 -149.079177 52.163545 -0.040476 0.021730 0.000000 
0.360000 2.777778 -144.939238 52.162902 -0.042287 0.023961 0.000000 
0.370000 2.702703 -141.023129 52.162213 -0.044176 0.026412 0.000000 
0.380000 2.631579 -137.313183 52.161473 -0.046148 0.029109 0.000000 
0.390000 2.564103 -133.793541 52.160679 -0.048210 0.032075 0.000000 
0.400000 2.500000 -130.449935 52.159827 -0.050368 0.035339 0.000000 
0.410000 2.439024 -127.269485 52.158911 -0.052629 0.038930 0.000000 
0.420000 2.380952 -124.240540 52.157926 -0.055002 0.042880 0.000000 
0.430000 2.325581 -121.352533 52.156867 -0.057494 0.047224 0.000000 
0.440000 2.272727 -118.595857 52.155727 -0.060113 0.052000 0.000000 
0.450000 2.222222 -115.961760 52.154501 -0.062869 0.057246 0.000000 
0.460000 2.173913 -113.442250 52.153181 -0.065770 0.063005 0.000000 
0.470000 2.127660 -111.030017 52.151759 -0.068827 0.069319 0.000000 
