0.010000 100.000000 -15585.330232 155.853300 -0.000239 0.000003 0.000000 
0.020000 50.000000 -7792.665300 155.853296 -0.000498 0.000010 0.000000 
0.030000 33.333333 -5195.110409 155.853290 -0.000756 0.000023 0.000000 
0.040000 25.000000 -3896.333028 155.853281 -0.001015 0.000041 0.000000 
0.050000 20.000000 -3117.066652 155.853269 -0.001274 0.000065 0.000000 
0.060000 16.666667 -2597.555777 155.853255 -0.001532 0.000093 0.000000 
0.070000 14.285714 -2226.476617 155.853238 -0.001791 0.000127 0.000000 
0.080000 12.500000 -1948.167280 155.853218 -0.002049 0.000166 0.000000 
0.090000 11.111111 -1731.704491 155.853196 -0.002308 0.000209 0.000000 
0.100000 10.000000 -1558.534286 155.853172 -0.002567 0.000259 0.000000 
0.110000 9.090909 -1416.849596 155.853145 -0.002825 0.000313 0.000000 
0.120000 8.333333 -1298.779042 155.853115 -0.003084 0.000372 0.000000 
0.130000 7.692308 -1198.873209 155.853083 -0.003343 0.000437 0.000000 
0.140000 7.142857 -1113.239657 155.853048 -0.003601 0.000507 0.000000 
0.150000 6.666667 -1039.023928 155.853010 -0.003860 0.000582 0.000000 
0.160000 6.250000 -974.085182 155.852970 -0.004119 0.000663 0.000000 
0.170000 5.882353 -916.786304 155.852927 -0.004378 0.000748 0.000000 
0.180000 5.555556 -865.853982 155.852882 -0.004636 0.000839 0.000000 
0.190000 5.263158 -820.282970 155.852834 -0.004895 0.000935 0.000000 
0.200000 5.000000 -779.269073 155.852784 -0.005154 0.001036 0.000000 
0.210000 4.761905 -742.161274 155.852731 -0.005413 0.001142 0.000000 
0.220000 4.545455 -708.426922 155.852675 -0.005672 0.001254 0.000000 
0.230000 4.347826 -677.626004 155.852617 -0.005932 0.001371 0.000000 
0.240000 4.166667 -649.391840 155.852556 -0.006191 0.001493 0.000000 
0.250000 4.000000 -623.416419 155.852492 -0.006450 0.001621 0.000000 
0.260000 3.846154 -599.439117 155.852426 -0.006709 0.001753 0.000000 
0.270000 3.703704 -577.237922 155.852357 -0.006969 0.001891 0.000000 
0.280000 3.571429 -556.622535 155.852286 -0.007228 0.002035 0.000000 
0.290000 3.448276 -537.428908 155.852212 -0.007488 0.002183 0.000000 
0.300000 3.333333 -519.514865 155.852135 -0.007748 0.002337 0.000000 
0.310000 3.225806 -502.756575 155.852056 -0.008007 0.002497 0.000000 
0.320000 3.125000 -487.045687 155.851974 -0.008267 0.002661 0.000000 
0.330000 3.030303 -472.286981 155.851890 -0.008527 0.002831 0.000000 
0.340000 2.941176 -458.396442 155.851803 -0.008787 0.003007 0.000000 
0.350000 2.857143 -445.299656 155.851713 -0.009047 0.003188 0.000000 
0.360000 2.777778 -432.930476 155.851621 -0.009308 0.003374 0.000000 
0.370000 2.702703 -421.229907 155.851526 -0.009568 0.003565 0.000000 
0.380000 2.631579 -410.145165 155.851428 -0.009828 0.003762 0.000000 
0.390000 2.564103 -399.628877 155.851328 -0.010089 0.003965 0.000000 
0.400000 2.500000 -389.638411 155.851225 -0.010350 0.004173 0.000000 
0.410000 2.439024 -380.135291 155.851119 -0.010611 0.004386 0.000000 
0.420000 2.380952 -371.084706 155.851011 -0.010872 0.004605 0.000000 
0.430000 2.325581 -362.455085 155.850900 -0.011133 0.004830 0.000000 
0.440000 2.272727 -354.217726 155.850786 -0.011394 0.005060 0.000000 
0.450000 2.222222 -346.346477 155.850670 -0.011655 0.005295 0.000000 
0.460000 2.173913 -338.817462 155.850551 -0.011917 0.005536 0.000000 
0.470000 2.127660 -331.608836 155.850429 -0.012179 0.005783 0.000000 
0.480000 2.083333 -324.700575 155.850304 -0.012441 0.006035 0.000000 
0.490000 2.040816 -318.074289 155.850177 -0.012703 0.006293 0.000000 
0.500000 2.000000 -311.713060 155.850048 -0.012965 0.006557 0.000000 
0.510000 1.960784 -305.601296 155.849915 -0.013227 0.006826 0.000000 
0.520000 1.923077 -299.724605 155.849780 -0.013490 0.007101 0.000000 
0.530000 1.886792 -294.069681 155.849642 -0.013752 0.007382 0.000000 
0.540000 1.851852 -288.624203 155.849501 -0.014015 0.007669 0.000000 
0.550000 1.818182 -283.376747 155.849358 -0.014278 0.007961 0.000000 
0.560000 1.785714 -278.316706 155.849212 -0.014542 0.008259 0.000000 
0.570000 1.754386 -273.434214 155.849063 -0.014805 0.008563 0.000000 
0.580000 1.724138 -268.720088 155.848911 -0.015069 0.008873 0.000000 
0.590000 1.694915 -264.165768 155.848757 -0.015333 0.009188 0.000000 
0.600000 1.666667 -259.763263 155.848600 -0.015597 0.009510 0.000000 
0.610000 1.639344 -255.505107 155.848440 -0.015861 0.009837 0.000000 
0.620000 1.612903 -251.384315 155.848277 -0.016125 0.010171 0.000000 
0.630000 1.587302 -247.394346 155.848112 -0.016390 0.010510 0.000000 
0.640000 1.562500 -243.529067 155.847944 -0.016655 0.010856 0.000000 
0.650000 1.538462 -239.782724 155.847773 -0.016920 0.011207 0.000000 
0.660000 1.515152 -236.149911 155.847599 -0.017186 0.011565 0.000000 
0.670000 1.492537 -232.625544 155.847422 -0.017451 0.011929 0.000000 
0.680000 1.470588 -229.204839 155.847243 -0.017717 0.012299 0.000000 
0.690000 1.449275 -225.883288 155.847060 -0.017983 0.012675 0.000000 
0.700000 1.428571 -222.656643 155.846875 -0.018250 0.013057 0.000000 
0.710000 1.408451 -219.520893 155.846687 -0.018516 0.013446 0.000000 
0.720000 1.388889 -216.472250 155.846497 -0.018783 0.013841 0.000000 
0.730000 1.369863 -213.507136 155.846303 -0.019050 0.014242 0.000000 
0.740000 1.351351 -210.622164 155.846106 -0.019317 0.014650 0.000000 
0.750000 1.333333 -207.814128 155.845907 -0.019585 0.015064 0.000000 
0.760000 1.315789 -205.079991 155.845705 -0.019853 0.015484 0.000000 
0.770000 1.298701 -202.416874 155.845500 -0.020121 0.015911 0.000000 
0.780000 1.282051 -199.822046 155.845291 -0.020390 0.016345 0.000000 
0.790000 1.265823 -197.292912 155.845080 -0.020659 0.016785 0.000000 
0.800000 1.250000 -194.827011 155.844867 -0.020928 0.017231 0.000000 
0.810000 1.234568 -192.421999 155.844650 -0.021197 0.017685 0.000000 
0.820000 1.219512 -190.075650 155.844430 -0.021467 0.018145 0.000000 
0.830000 1.204819 -187.785842 155.844207 -0.021737 0.018611 0.000000 
0.840000 1.190476 -185.550556 155.843981 -0.022007 0.019085 0.000000 
0.850000 1.176471 -183.367869 155.843753 -0.022278 0.019565 0.000000 
0.860000 1.162791 -181.235945 155.843521 -0.022549 0.020053 0.000000 
0.870000 1.149425 -179.153034 155.843286 -0.022820 0.020547 0.000000 
0.880000 1.136364 -177.117465 155.843049 -0.023092 0.021048 0.000000 
0.890000 1.123596 -175.127642 155.842808 -0.023364 0.021556 0.000000 
0.900000 1.111111 -173.182041 155.842564 -0.023636 0.022071 0.000000 
0.910000 1.098901 -171.279203 155.842317 -0.023909 0.022594 0.000000 
0.920000 1.086957 -169.417733 155.842068 -0.024182 0.023123 0.000000 
0.930000 1.075269 -167.596299 155.841815 -0.024455 0.023660 0.000000 
0.940000 1.063830 -165.813621 155.841559 -0.024729 0.024204 0.000000 
0.950000 1.052632 -164.068476 155.841300 -0.025003 0.024756 0.000000 
0.960000 1.041667 -162.359692 155.841038 -0.025277 0.025315 0.000000 
0.970000 1.030928 -160.686142 155.840772 -0.025552 0.025881 0.000000 
0.980000 1.020408 -159.046750 155.840504 -0.025827 0.026455 0.000000 
0.990000 1.010101 -157.440479 155.840233 -0.026103 0.027036 0.000000 
1.000000 1.000000 -155.866337 155.839958 -0.026379 0.027625 0.000000 
1.010000 0.990099 -154.323369 155.839680 -0.026656 0.028222 0.000000 
1.020000 0.980392 -152.810657 155.839399 -0.026932 0.028826 0.000000 
1.030000 0.970874 -151.327321 155.839115 -0.027210 0.029439 0.000000 
1.040000 0.961538 -149.872514 155.838827 -0.027487 0.030059 0.000000 
1.050000 0.952381 -148.445420 155.838537 -0.027766 0.030687 0.000000 
1.060000 0.943396 -147.045254 155.838243 -0.028044 0.031323 0.000000 
1.070000 0.934579 -145.671263 155.837946 -0.028323 0.031968 0.000000 
1.080000 0.925926 -144.322719 155.837645 -0.028603 0.032620 0.000000 
1.090000 0.917431 -142.998921 155.837342 -0.028882 0.033281 0.000000 
1.100000 0.909091 -141.699194 155.837035 -0.029163 0.033950 0.000000 
1.110000 0.900901 -140.422889 155.836724 -0.029444 0.034627 0.000000 
1.120000 0.892857 -139.169377 155.836411 -0.029725 0.035313 0.000000 
1.130000 0.884956 -137.938054 155.836094 -0.030007 0.036008 0.000000 
1.140000 0.877193 -136.728336 155.835773 -0.030289 0.036711 0.000000 
1.150000 0.869565 -135.539658 155.835450 -0.030572 0.037422 0.000000 
1.160000 0.862069 -134.371478 155.835123 -0.030855 0.038143 0.000000 
1.170000 0.854701 -133.223269 155.834792 -0.031139 0.038872 0.000000 
1.180000 0.847458 -132.094523 155.834458 -0.031423 0.039610 0.000000 
1.190000 0.840336 -130.984750 155.834121 -0.031708 0.040358 0.000000 
1.200000 0.833333 -129.893476 155.833780 -0.031993 0.041114 0.000000 
1.210000 0.826446 -128.820242 155.833435 -0.032279 0.041880 0.000000 
1.220000 0.819672 -127.764604 155.833088 -0.032565 0.042655 0.000000 
1.230000 0.813008 -126.726133 155.832736 -0.032852 0.043439 0.000000 
1.240000 0.806452 -125.704414 155.832381 -0.033139 0.044233 0.000000 
1.250000 0.800000 -124.699045 155.832023 -0.033427 0.045036 0.000000 
1.260000 0.793651 -123.709637 155.831661 -0.033716 0.045849 0.000000 
1.270000 0.787402 -122.735812 155.831295 -0.034005 0.046672 0.000000 
1.280000 0.781250 -121.777205 155.830926 -0.034294 0.047504 0.000000 
1.290000 0.775194 -120.833463 155.830553 -0.034585 0.048347 0.000000 
1.300000 0.769231 -119.904242 155.830176 -0.034875 0.049199 0.000000 
1.310000 0.763359 -118.989209 155.829796 -0.035167 0.050062 0.000000 
1.320000 0.757576 -118.088043 155.829412 -0.035459 0.050935 0.000000 
1.330000 0.751880 -117.200431 155.829024 -0.035751 0.051819 0.000000 
1.340000 0.746269 -116.326069 155.828633 -0.036045 0.052713 0.000000 
1.350000 0.740741 -115.464662 155.828237 -0.036339 0.053617 0.000000 
1.360000 0.735294 -114.615926 155.827838 -0.036633 0.054533 0.000000 
1.370000 0.729927 -113.779582 155.827435 -0.036928 0.055459 0.000000 
1.380000 0.724638 -112.955361 155.827029 -0.037224 0.056396 0.000000 
1.390000 0.719424 -112.143001 155.826618 -0.037521 0.057344 0.000000 
1.400000 0.714286 -111.342249 155.826203 -0.037818 0.058303 0.000000 
1.410000 0.709220 -110.552857 155.825785 -0.038115 0.059274 0.000000 
1.420000 0.704225 -109.774585 155.825363 -0.038414 0.060256 0.000000 
1.430000 0.699301 -109.007200 155.824936 -0.038713 0.061250 0.000000 
1.440000 0.694444 -108.250476 155.824506 -0.039013 0.062256 0.000000 
1.450000 0.689655 -107.504191 155.824072 -0.039314 0.063273 0.000000 
1.460000 0.684932 -106.768131 155.823633 -0.039615 0.064303 0.000000 
1.470000 0.680272 -106.042088 155.823191 -0.039917 0.065344 0.000000 
1.480000 0.675676 -105.325858 155.822744 -0.040220 0.066398 0.000000 
1.490000 0.671141 -104.619244 155.822294 -0.040523 0.067465 0.000000 
1.500000 0.666667 -103.922053 155.821839 -0.040827 0.068543 0.000000 
1.510000 0.662252 -103.234099 155.821380 -0.041132 0.069635 0.000000 
1.520000 0.657895 -102.555199 155.820916 -0.041438 0.070740 0.000000 
1.530000 0.653595 -101.885175 155.820449 -0.041745 0.071857 0.000000 
1.540000 0.649351 -101.223855 155.819977 -0.042052 0.072988 0.000000 
1.550000 0.645161 -100.571071 155.819501 -0.042360 0.074132 0.000000 
1.560000 0.641026 -99.926657 155.819020 -0.042669 0.075290 0.000000 
1.570000 0.636943 -99.290454 155.818536 -0.042979 0.076462 0.000000 
1.580000 0.632911 -98.662306 155.818046 -0.043290 0.077647 0.000000 
1.590000 0.628931 -98.042062 155.817553 -0.043601 0.078846 0.000000 
1.600000 0.625000 -97.429573 155.817055 -0.043913 0.080060 0.000000 
1.610000 0.621118 -96.824694 155.816552 -0.044227 0.081288 0.000000 
1.620000 0.617284 -96.227284 155.816045 -0.044541 0.082531 0.000000 
1.630000 0.613497 -95.637207 155.815533 -0.044856 0.083789 0.000000 
1.640000 0.609756 -95.054328 155.815017 -0.045171 0.085061 0.000000 
1.650000 0.606061 -94.478516 155.814496 -0.045488 0.086349 0.000000 
1.660000 0.602410 -93.909643 155.813970 -0.045806 0.087652 0.000000 
1.670000 0.598802 -93.347585 155.813440 -0.046124 0.088971 0.000000 
1.680000 0.595238 -92.792220 155.812905 -0.046444 0.090306 0.000000 
1.690000 0.591716 -92.243430 155.812365 -0.046764 0.091657 0.000000 
1.700000 0.588235 -91.701097 155.811820 -0.047086 0.093024 0.000000 
1.710000 0.584795 -91.165110 155.811270 -0.047408 0.094407 0.000000 
1.720000 0.581395 -90.635357 155.810716 -0.047731 0.095807 0.000000 
1.730000 0.578035 -90.111730 155.810156 -0.048056 0.097225 0.000000 
1.740000 0.574713 -89.594123 155.809592 -0.048381 0.098659 0.000000 
1.750000 0.571429 -89.082434 155.809022 -0.048707 0.100111 0.000000 
1.760000 0.568182 -88.576562 155.808448 -0.049035 0.101580 0.000000 
1.770000 0.564972 -88.076407 155.807868 -0.049363 0.103068 0.000000 
1.780000 0.561798 -87.581874 155.807283 -0.049693 0.104574 0.000000 
1.790000 0.558659 -87.092869 155.806693 -0.050023 0.106098 0.000000 
1.800000 0.555556 -86.609298 155.806097 -0.050355 0.107641 0.000000 
1.810000 0.552486 -86.131073 155.805497 -0.050688 0.109203 0.000000 
1.820000 0.549451 -85.658105 155.804891 -0.051022 0.110784 0.000000 
1.830000 0.546448 -85.190307 155.804279 -0.051357 0.112385 0.000000 
1.840000 0.543478 -84.727596 155.803662 -0.051693 0.114006 0.000000 
1.850000 0.540541 -84.269890 155.803040 -0.052030 0.115647 0.000000 
