-0.808850 0.000000 -4965.877319
-0.806550 0.000000 -4966.452319
-0.804250 0.000000 -4967.027319
-0.801950 0.000000 -4967.602319
-0.799650 0.000000 -52.141064
-0.797350 0.000000 -51.054321
-0.795050 0.000000 -50.572192
-0.792750 0.000000 -50.013403
-0.790450 0.000000 -49.448267
-0.788150 0.000000 -48.884473
-0.785850 0.000000 -48.192627
-0.783550 0.000000 -47.631519
-0.781250 0.000000 -47.099219
-0.778950 0.000000 -46.516016
-0.776650 0.000000 -45.912793
-0.774350 0.000000 -45.424561
-0.772050 0.000000 -44.832935
-0.769750 0.000000 -44.199805
-0.767450 0.000000 -43.705713
-0.765150 0.000000 -43.132886
-0.762850 0.000000 -42.557129
-0.760550 0.000000 -41.999194
-0.758250 0.000000 -41.523779
-0.755950 0.000000 -40.909082
-0.753650 0.000000 -40.338330
-0.751350 0.000000 -39.813599
-0.749050 0.000000 -39.372119
-0.746750 0.000000 -38.778052
-0.744450 0.000000 -38.292261
-0.742150 0.000000 -37.760815
-0.739850 0.000000 -37.308838
-0.737550 0.000000 -36.715503
-0.735250 0.000000 -36.237158
-0.732950 0.000000 -35.822412
-0.730650 0.000000 -35.372021
-0.728350 0.000000 -34.776367
-0.726050 0.000000 -34.257739
-0.723750 0.000000 -33.982642
-0.721450 0.000000 -33.443262
-0.719150 0.000000 -33.062207
-0.716850 0.000000 -32.513062
-0.714550 0.000000 -32.189746
-0.712250 0.000000 -31.799170
-0.709950 0.000000 -31.322046
-0.707650 0.000000 -30.948071
-0.705350 0.000000 -30.561768
-0.703050 0.000000 -30.195483
-0.700750 0.000000 -29.689673
-0.698450 0.000000 -29.363794
-0.696150 0.000000 -28.984204
-0.693850 0.000000 -28.544189
-0.691550 0.000000 -28.127979
-0.689250 0.000000 -27.691748
-0.686950 0.000000 -27.406030
-0.684650 0.000000 -26.998853
-0.682350 0.000000 -26.656006
-0.680050 0.000000 -26.223438
-0.677750 0.000000 -25.876318
-0.675450 0.000000 -25.521021
-0.673150 0.000000 -25.151807
-0.670850 0.000000 -24.758911
-0.668550 0.000000 -24.489307
-0.666250 0.000000 -24.135474
-0.663950 0.000000 -23.770044
-0.661650 0.000000 -23.409619
-0.659350 0.000000 -23.080444
-0.657050 0.000000 -22.713550
-0.654750 0.000000 -22.305029
-0.652450 0.000000 -22.045435
-0.650150 0.000000 -21.661694
-0.647850 0.000000 -21.352539
-0.645550 0.000000 -21.085620
-0.643250 0.000000 -20.791357
-0.640950 0.000000 -20.449731
-0.638650 0.000000 -20.196606
-0.636350 0.000000 -19.791748
-0.634050 0.000000 -19.497241
-0.631750 0.000000 -19.247778
-0.629450 0.000000 -18.957422
-0.627150 0.000000 -18.690015
-0.624850 0.000000 -18.379150
-0.622550 0.000000 -18.160327
-0.620250 0.000000 -17.811255
-0.617950 0.000000 -17.569971
-0.615650 0.000000 -17.249951
-0.613350 0.000000 -16.969849
-0.611050 0.000000 -16.700122
-0.608750 0.000000 -16.342749
-0.606450 0.000000 -16.160669
-0.604150 0.000000 -15.845654
-0.601850 0.000000 -15.600464
-0.599550 0.000000 -15.346729
-0.597250 0.000000 -15.119604
-0.594950 0.000000 -14.935327
-0.592650 0.000000 -14.696484
-0.590350 0.000001 -14.504272
-0.588050 0.000001 -14.173877
-0.585750 0.000001 -13.847266
-0.583450 0.000001 -13.636011
-0.581150 0.000001 -13.410596
-0.578850 0.000002 -13.107666
-0.576550 0.000002 -12.900806
-0.574250 0.000003 -12.709814
-0.571950 0.000004 -12.510767
-0.569650 0.000004 -12.319531
-0.567350 0.000006 -12.098145
-0.565050 0.000007 -11.869556
-0.562750 0.000009 -11.634131
-0.560450 0.000011 -11.426782
-0.558150 0.000013 -11.267285
-0.555850 0.000015 -11.079956
-0.553550 0.000020 -10.810107
-0.551250 0.000025 -10.588477
-0.548950 0.000029 -10.463159
-0.546650 0.000036 -10.231763
-0.544350 0.000044 -10.022705
-0.542050 0.000054 -9.818286
-0.539750 0.000066 -9.621924
-0.537450 0.000084 -9.389429
-0.535150 0.000100 -9.214551
-0.532850 0.000121 -9.016602
-0.530550 0.000143 -8.855884
-0.528250 0.000180 -8.622656
-0.525950 0.000206 -8.487329
-0.523650 0.000240 -8.333081
-0.521350 0.000304 -8.099487
-0.519050 0.000347 -7.965869
-0.516750 0.000395 -7.837256
-0.514450 0.000483 -7.634546
-0.512150 0.000580 -7.451855
-0.509850 0.000645 -7.345825
-0.507550 0.000767 -7.173022
-0.505250 0.000902 -7.011328
-0.502950 0.000990 -6.917383
-0.500650 0.001168 -6.752759
-0.498350 0.001347 -6.609619
-0.496050 0.001669 -6.395557
-0.493750 0.001954 -6.237769
-0.491450 0.002199 -6.119775
-0.489150 0.002475 -6.001538
-0.486850 0.002771 -5.888672
-0.484550 0.003335 -5.703418
-0.482250 0.003823 -5.566626
-0.479950 0.004306 -5.447778
-0.477650 0.005020 -5.294385
-0.475350 0.005906 -5.131836
-0.473050 0.006533 -5.030933
-0.470750 0.007490 -4.894141
-0.468450 0.008305 -4.790918
-0.466150 0.009546 -4.651685
-0.463850 0.011427 -4.471802
-0.461550 0.012689 -4.366992
-0.459250 0.013760 -4.285986
-0.456950 0.015481 -4.168115
-0.454650 0.016876 -4.081860
-0.452350 0.018902 -3.968506
-0.450050 0.020761 -3.874683
-0.447750 0.023755 -3.739966
-0.445450 0.027134 -3.606958
-0.443150 0.029449 -3.525098
-0.440850 0.032576 -3.424194
-0.438550 0.037096 -3.294238
-0.436250 0.040775 -3.199683
-0.433950 0.043872 -3.126489
-0.431650 0.047841 -3.039868
-0.429350 0.053414 -2.929688
-0.427050 0.056558 -2.872485
-0.424750 0.064667 -2.738501
-0.422450 0.069748 -2.662866
-0.420150 0.073737 -2.607251
-0.417850 0.079424 -2.532959
-0.415550 0.081402 -2.508350
-0.413250 0.088909 -2.420142
-0.410950 0.098721 -2.315454
-0.408650 0.108671 -2.219434
-0.406350 0.114984 -2.162964
-0.404050 0.123942 -2.087939
-0.401750 0.131015 -2.032446
-0.399450 0.141170 -1.957788
-0.397150 0.150304 -1.895093
-0.394850 0.163405 -1.811523
-0.392550 0.178888 -1.720996
-0.390250 0.183928 -1.693213
-0.387950 0.202613 -1.596460
-0.385650 0.208499 -1.567822
-0.383350 0.218814 -1.519531
-0.381050 0.226246 -1.486133
-0.378750 0.250909 -1.382666
-0.376450 0.267045 -1.320337
-0.374150 0.278790 -1.277295
-0.371850 0.301062 -1.200439
-0.369550 0.312963 -1.161670
-0.367250 0.321584 -1.134497
-0.364950 0.355249 -1.034937
-0.362650 0.346918 -1.058667
-0.360350 0.377985 -0.972900
-0.358050 0.399456 -0.917651
-0.355750 0.426862 -0.851294
-0.353450 0.433352 -0.836206
-0.351150 0.473660 -0.747266
-0.348850 0.484218 -0.725220
-0.346550 0.504405 -0.684375
-0.344250 0.520264 -0.653418
-0.341950 0.543279 -0.610132
-0.339650 0.556815 -0.585522
-0.337350 0.559308 -0.581055
-0.335050 0.589638 -0.528247
-0.332750 0.599699 -0.511328
-0.330450 0.643587 -0.440698
-0.328150 0.647021 -0.435376
-0.325850 0.660556 -0.414673
-0.323550 0.668881 -0.402148
-0.321250 0.677394 -0.389502
-0.318950 0.718850 -0.330103
-0.316650 0.733977 -0.309277
-0.314350 0.769258 -0.262329
-0.312050 0.771477 -0.259448
-0.309750 0.805113 -0.216772
-0.307450 0.822156 -0.195825
-0.305150 0.813034 -0.206982
-0.302850 0.858693 -0.152344
-0.300550 0.850307 -0.162158
-0.298250 0.900144 -0.105200
-0.295950 0.947220 -0.054224
-0.293650 0.934084 -0.068188
-0.291350 0.901992 -0.103149
-0.289050 0.901068 -0.104175
-0.286750 0.904992 -0.099829
-0.284450 0.918862 -0.084619
-0.282150 0.924894 -0.078076
-0.279850 0.945972 -0.055542
-0.277550 0.955792 -0.045215
-0.275250 0.934062 -0.068213
-0.272950 0.955815 -0.045190
-0.270650 0.959158 -0.041699
-0.268350 0.972077 -0.028320
-0.266050 0.998609 -0.001392
-0.263750 0.976740 -0.023535
-0.261450 0.995226 -0.004785
-0.259150 0.967862 -0.032666
-0.256850 1.000000 0.000000
-0.254550 0.985531 -0.014575
-0.252250 0.996004 -0.004004
-0.249950 0.970157 -0.030298
-0.247650 0.959627 -0.041211
-0.245350 0.918324 -0.085205
-0.243050 0.943965 -0.057666
-0.240750 0.956679 -0.044287
-0.238450 0.910377 -0.093896
-0.236150 0.897862 -0.107739
-0.233850 0.892028 -0.114258
-0.231550 0.878048 -0.130054
-0.229250 0.851512 -0.160742
-0.226950 0.836021 -0.179102
-0.224650 0.829576 -0.186841
-0.222350 0.781467 -0.246582
-0.220050 0.789676 -0.236133
-0.217750 0.762824 -0.270728
-0.215450 0.761856 -0.271997
-0.213150 0.724453 -0.322339
-0.210850 0.699563 -0.357300
-0.208550 0.708120 -0.345142
-0.206250 0.676816 -0.390356
-0.203950 0.676865 -0.390283
-0.201650 0.654249 -0.424268
-0.199350 0.642347 -0.442627
-0.197050 0.638251 -0.449023
-0.194750 0.593726 -0.521338
-0.192450 0.589580 -0.528345
-0.190150 0.596064 -0.517407
-0.187850 0.606457 -0.500122
-0.185550 0.590502 -0.526782
-0.183250 0.573565 -0.555884
-0.180950 0.555959 -0.587061
-0.178650 0.557903 -0.583569
-0.176350 0.513751 -0.666016
-0.174050 0.498651 -0.695850
-0.171750 0.489460 -0.714453
-0.169450 0.488362 -0.716699
-0.167150 0.470548 -0.753857
-0.164850 0.456494 -0.784180
-0.162550 0.452422 -0.793140
-0.160250 0.444734 -0.810278
-0.157950 0.431767 -0.839868
-0.155650 0.430168 -0.843579
-0.153350 0.407902 -0.896729
-0.151050 0.404609 -0.904834
-0.148750 0.389422 -0.943091
-0.146450 0.364696 -1.008691
-0.144150 0.357188 -1.029492
-0.141850 0.351977 -1.044189
-0.139550 0.340216 -1.078174
-0.137250 0.329451 -1.110327
-0.134950 0.324446 -1.125635
-0.132650 0.297787 -1.211377
-0.130350 0.295960 -1.217529
-0.128050 0.289408 -1.239917
-0.125750 0.273725 -1.295630
-0.123450 0.271681 -1.303125
-0.121150 0.263149 -1.335034
-0.118850 0.255352 -1.365112
-0.116550 0.234972 -1.448291
-0.114250 0.224803 -1.492529
-0.111950 0.201995 -1.599512
-0.109650 0.198805 -1.615430
-0.107350 0.189993 -1.660767
-0.105050 0.178582 -1.722705
-0.102750 0.180502 -1.712012
-0.100450 0.161182 -1.825220
-0.098150 0.145983 -1.924268
-0.095850 0.133693 -2.012207
-0.093550 0.122843 -2.096851
-0.091250 0.113800 -2.173315
-0.088950 0.105513 -2.248926
-0.086650 0.094392 -2.360303
-0.084350 0.089266 -2.416138
-0.082050 0.084069 -2.476123
-0.079750 0.074323 -2.599341
-0.077450 0.067224 -2.699731
-0.075150 0.060892 -2.798657
-0.072850 0.054574 -2.908203
-0.070550 0.050298 -2.989795
-0.068250 0.045222 -3.096167
-0.065950 0.040490 -3.206689
-0.063650 0.035544 -3.336987
-0.061350 0.031887 -3.445557
-0.059050 0.028460 -3.559253
-0.056750 0.025485 -3.669653
-0.054450 0.022266 -3.804712
-0.052150 0.019149 -3.955518
-0.049850 0.015657 -4.156860
-0.047550 0.014056 -4.264697
-0.045250 0.011614 -4.455542
-0.042950 0.010075 -4.597681
-0.040650 0.008084 -4.817822
-0.038350 0.007138 -4.942261
-0.036050 0.005987 -5.118091
-0.033750 0.004611 -5.379248
-0.031450 0.003778 -5.578516
-0.029150 0.003160 -5.757275
-0.026850 0.002599 -5.952759
-0.024550 0.002103 -6.164233
-0.022250 0.001700 -6.377173
-0.019950 0.001376 -6.588281
-0.017650 0.001065 -6.845044
-0.015350 0.000829 -7.094971
-0.013050 0.000664 -7.316821
-0.010750 0.000514 -7.573340
-0.008450 0.000384 -7.865259
-0.006150 0.000289 -8.149365
-0.003850 0.000222 -8.412354
-0.001550 0.000156 -8.767627
