1.00000e-02 1.00000e+02 -5.25676e+03 5.25682e+01 6.52680e-02 4.00000e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.00000e-02 5.00000e+01 -2.62835e+03 5.25682e+01 6.49150e-02 1.40000e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.00000e-02 3.33333e+01 -1.75221e+03 5.25682e+01 6.45610e-02 3.20000e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.00000e-02 2.50000e+01 -1.31414e+03 5.25682e+01 6.42040e-02 5.70000e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.00000e-02 2.00000e+01 -1.05130e+03 5.25682e+01 6.38440e-02 9.00000e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.00000e-02 1.66667e+01 -8.76073e+02 5.25682e+01 6.34820e-02 1.31000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.00000e-02 1.42857e+01 -7.50910e+02 5.25681e+01 6.31180e-02 1.79000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.00000e-02 1.25000e+01 -6.57039e+02 5.25681e+01 6.27520e-02 2.35000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.00000e-02 1.11111e+01 -5.84027e+02 5.25681e+01 6.23830e-02 2.99000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.00000e-01 1.00000e+01 -5.25618e+02 5.25680e+01 6.20120e-02 3.72000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.10000e-01 9.09091e+00 -4.77829e+02 5.25680e+01 6.16400e-02 4.52000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.20000e-01 8.33333e+00 -4.38005e+02 5.25680e+01 6.12650e-02 5.42000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.30000e-01 7.69231e+00 -4.04308e+02 5.25679e+01 6.08870e-02 6.39000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.40000e-01 7.14286e+00 -3.75424e+02 5.25679e+01 6.05080e-02 7.45000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.50000e-01 6.66667e+00 -3.50392e+02 5.25678e+01 6.01270e-02 8.60000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.60000e-01 6.25000e+00 -3.28489e+02 5.25677e+01 5.97440e-02 9.83000e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.70000e-01 5.88235e+00 -3.09162e+02 5.25677e+01 5.93590e-02 1.11500e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.80000e-01 5.55556e+00 -2.91983e+02 5.25676e+01 5.89720e-02 1.25600e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.90000e-01 5.26316e+00 -2.76613e+02 5.25675e+01 5.85840e-02 1.40600e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.00000e-01 5.00000e+00 -2.62779e+02 5.25675e+01 5.81930e-02 1.56500e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
