-200 -199 0
-199 -198 0
-198 -197 0
-197 -196 0
-196 -195 0
-195 -194 1
-194 -193 0
-193 -192 0
-192 -191 0
-191 -190 0
-190 -189 0
-189 -188 1
-188 -187 0
-187 -186 0
-186 -185 0
-185 -184 0
-184 -183 0
-183 -182 1
-182 -181 0
-181 -180 0
-180 -179 0
-179 -178 0
-178 -177 1
-177 -176 0
-176 -175 0
-175 -174 0
-174 -173 0
-173 -172 0
-172 -171 0
-171 -170 1
-170 -169 0
-169 -168 0
-168 -167 0
-167 -166 0
-166 -165 0
-165 -164 0
-164 -163 1
-163 -162 0
-162 -161 0
-161 -160 1
-160 -159 2249
-159 -158 10679
-158 -157 10979
-157 -156 11307
-156 -155 17994
-155 -154 18827
-154 -153 20358
-153 -152 20735
-152 -151 21369
-151 -150 22730
-150 -149 24351
-149 -148 25031
-148 -147 25161
-147 -146 25762
-146 -145 26119
-145 -144 26292
-144 -143 26349
-143 -142 26422
-142 -141 26988
-141 -140 27207
-140 -139 27744
-139 -138 28310
-138 -137 28328
-137 -136 28361
-136 -135 28395
-135 -134 28417
-134 -133 28570
-133 -132 28890
-132 -131 29205
-131 -130 29544
-130 -129 29549
-129 -128 29934
-128 -127 29942
-127 -126 29987
-126 -125 30250
-125 -124 30577
-124 -123 30574
-123 -122 30592
-122 -121 30595
-121 -120 30623
-120 -119 30631
-119 -118 30760
-118 -117 30810
-117 -116 30850
-116 -115 30945
-115 -114 30955
-114 -113 30961
-113 -112 30980
-112 -111 31006
-111 -110 31026
-110 -109 31022
-109 -108 31255
-108 -107 31356
-107 -106 31357
-106 -105 31389
-105 -104 31392
-104 -103 31565
-103 -102 31623
-102 -101 31761
-101 -100 31819
-100 -99 31832
-99 -98 31840
-98 -97 31920
-97 -96 31929
-96 -95 31941
-95 -94 31959
-94 -93 31968
-93 -92 32022
-92 -91 32073
-91 -90 32092
-90 -89 32097
-89 -88 32139
-88 -87 32138
-87 -86 32234
-86 -85 32289
-85 -84 32276
-84 -83 32297
-83 -82 32330
-82 -81 32358
-81 -80 32380
-80 -79 32386
-79 -78 32406
-78 -77 32419
-77 -76 32431
-76 -75 32449
-75 -74 32508
-74 -73 32509
-73 -72 32508
-72 -71 32526
-71 -70 32541
-70 -69 32589
-69 -68 32589
-68 -67 32604
-67 -66 32617
-66 -65 32638
-65 -64 32637
-64 -63 32646
-63 -62 32661
-62 -61 32674
-61 -60 32712
-60 -59 32728
-59 -58 32732
-58 -57 32753
-57 -56 32764
-56 -55 32784
-55 -54 32805
-54 -53 32808
-53 -52 32814
-52 -51 32905
-51 -50 32932
-50 -49 32947
-49 -48 33008
-48 -47 33009
-47 -46 33011
-46 -45 33020
-45 -44 33040
-44 -43 33067
-43 -42 33095
-42 -41 33104
-41 -40 33158
-40 -39 33173
-39 -38 33175
-38 -37 33176
-37 -36 33184
-36 -35 33230
-35 -34 33234
-34 -33 33244
-33 -32 33253
-32 -31 33256
-31 -30 33259
-30 -29 33307
-29 -28 33311
-28 -27 33326
-27 -26 33357
-26 -25 33362
-25 -24 33372
-24 -23 33431
-23 -22 33471
-22 -21 33491
-21 -20 33526
-20 -19 33535
-19 -18 33534
-18 -17 33555
-17 -16 33560
-16 -15 33562
-15 -14 33560
-14 -13 33579
-13 -12 33580
-12 -11 33588
-11 -10 33599
-10 -9 33599
-9 -8 33592
-8 -7 33598
-7 -6 33591
-6 -5 33598
-5 -4 33604
-4 -3 33605
-3 -2 33613
-2 -1 33632
-1 0 33630
0 1 33633
1 2 33616
2 3 33619
3 4 33620
4 5 33619
5 6 33603
6 7 33593
7 8 33588
8 9 33578
9 10 33575
10 11 33565
11 12 33565
12 13 33547
13 14 33551
14 15 33550
15 16 33541
16 17 33528
17 18 33521
18 19 33518
19 20 33490
20 21 33491
21 22 33489
22 23 33468
23 24 33466
24 25 33465
25 26 33434
26 27 33419
27 28 33395
28 29 33386
29 30 33365
30 31 33359
31 32 33357
32 33 33343
33 34 33330
34 35 33319
35 36 33322
36 37 33291
37 38 33268
38 39 33240
39 40 33235
40 41 33236
41 42 33232
42 43 33225
43 44 33175
44 45 33152
45 46 33144
46 47 33133
47 48 33112
48 49 33096
49 50 32975
50 51 32954
51 52 32934
52 53 32930
53 54 32924
54 55 32904
55 56 32847
56 57 32839
57 58 32832
58 59 32831
59 60 32823
60 61 32823
61 62 32814
62 63 32816
63 64 32771
64 65 32755
65 66 32756
66 67 32756
67 68 32741
68 69 32729
69 70 32703
70 71 32671
71 72 32667
72 73 32663
73 74 32664
74 75 32664
75 76 32663
76 77 32650
77 78 32651
78 79 32633
79 80 32625
80 81 32624
81 82 32618
82 83 32602
83 84 32596
84 85 32575
85 86 32558
86 87 32557
87 88 32554
88 89 32553
89 90 32547
90 91 32500
91 92 32481
92 93 32421
93 94 32404
94 95 32354
95 96 32335
96 97 32296
97 98 32296
98 99 32264
99 100 32207
100 101 32165
101 102 32156
102 103 32152
103 104 32011
104 105 31999
105 106 31888
106 107 31839
107 108 31796
108 109 31791
109 110 31725
110 111 31652
111 112 31593
112 113 31404
113 114 31352
114 115 31340
115 116 31338
116 117 31325
117 118 31265
118 119 31180
119 120 31170
120 121 31118
121 122 31105
122 123 30988
123 124 30778
124 125 30656
125 126 30629
126 127 30613
127 128 30557
128 129 30487
129 130 30319
130 131 30277
131 132 30240
132 133 30221
133 134 30152
134 135 30079
135 136 30039
136 137 30029
137 138 29851
138 139 29871
139 140 29328
140 141 28609
141 142 28404
142 143 28321
143 144 28323
144 145 28091
145 146 27956
146 147 27970
147 148 27656
148 149 27579
149 150 26932
150 151 25695
151 152 24834
152 153 24821
153 154 23666
154 155 22136
155 156 19950
156 157 17330
157 158 17035
158 159 16336
159 160 15801
160 161 15288
161 162 12949
162 163 11882
163 164 8626
164 165 2449
165 166 0
166 167 0
167 168 0
168 169 0
169 170 0
170 171 0
171 172 0
172 173 0
173 174 0
174 175 0
175 176 0
176 177 0
177 178 0
178 179 0
179 180 0
180 181 0
181 182 0
182 183 0
183 184 0
184 185 0
185 186 0
186 187 0
187 188 0
188 189 0
189 190 0
190 191 0
191 192 0
192 193 0
193 194 0
194 195 0
195 196 0
196 197 0
197 198 0
198 199 0
199 200 0
