-180 -179.1 0
-179.1 -178.2 0
-178.2 -177.3 0
-177.3 -176.4 1
-176.4 -175.5 0
-175.5 -174.6 0
-174.6 -173.7 1
-173.7 -172.8 0
-172.8 -171.9 0
-171.9 -171 0
-171 -170.1 0
-170.1 -169.2 0
-169.2 -168.3 0
-168.3 -167.4 1
-167.4 -166.5 0
-166.5 -165.6 0
-165.6 -164.7 0
-164.7 -163.8 0
-163.8 -162.9 0
-162.9 -162 0
-162 -161.1 0
-161.1 -160.2 1
-160.2 -159.3 0
-159.3 -158.4 0
-158.4 -157.5 1
-157.5 -156.6 0
-156.6 -155.7 0
-155.7 -154.8 0
-154.8 -153.9 1
-153.9 -153 0
-153 -152.1 1
-152.1 -151.2 0
-151.2 -150.3 1
-150.3 -149.4 1
-149.4 -148.5 0
-148.5 -147.6 0
-147.6 -146.7 1
-146.7 -145.8 0
-145.8 -144.9 0
-144.9 -144 1
-144 -143.1 1695
-143.1 -142.2 3321
-142.2 -141.3 7400
-141.3 -140.4 11388
-140.4 -139.5 11896
-139.5 -138.6 14042
-138.6 -137.7 17552
-137.7 -136.8 22030
-136.8 -135.9 22033
-135.9 -135 22196
-135 -134.1 22374
-134.1 -133.2 22505
-133.2 -132.3 22513
-132.3 -131.4 22620
-131.4 -130.5 23228
-130.5 -129.6 23292
-129.6 -128.7 24152
-128.7 -127.8 24430
-127.8 -126.9 24536
-126.9 -126 24682
-126 -125.1 24846
-125.1 -124.2 25336
-124.2 -123.3 25429
-123.3 -122.4 25442
-122.4 -121.5 25883
-121.5 -120.6 25931
-120.6 -119.7 26645
-119.7 -118.8 27032
-118.8 -117.9 27427
-117.9 -117 27793
-117 -116.1 28009
-116.1 -115.2 28224
-115.2 -114.3 28229
-114.3 -113.4 28716
-113.4 -112.5 28769
-112.5 -111.6 28775
-111.6 -110.7 28949
-110.7 -109.8 29167
-109.8 -108.9 29179
-108.9 -108 29332
-108 -107.1 29347
-107.1 -106.2 29370
-106.2 -105.3 29592
-105.3 -104.4 29680
-104.4 -103.5 29693
-103.5 -102.6 29696
-102.6 -101.7 29705
-101.7 -100.8 29757
-100.8 -99.9 29812
-99.9 -99 29905
-99 -98.1 29972
-98.1 -97.2 30065
-97.2 -96.3 30179
-96.3 -95.4 30199
-95.4 -94.5 30252
-94.5 -93.6 30306
-93.6 -92.7 30321
-92.7 -91.8 30366
-91.8 -90.9 30372
-90.9 -90 30417
-90 -89.1 30468
-89.1 -88.2 30567
-88.2 -87.3 30605
-87.3 -86.4 30621
-86.4 -85.5 30686
-85.5 -84.6 30721
-84.6 -83.7 30739
-83.7 -82.8 30742
-82.8 -81.9 30793
-81.9 -81 30811
-81 -80.1 30817
-80.1 -79.2 30817
-79.2 -78.3 30828
-78.3 -77.4 30903
-77.4 -76.5 30920
-76.5 -75.6 30918
-75.6 -74.7 30926
-74.7 -73.8 30936
-73.8 -72.9 30946
-72.9 -72 30948
-72 -71.1 30995
-71.1 -70.2 30996
-70.2 -69.3 31011
-69.3 -68.4 31003
-68.4 -67.5 31023
-67.5 -66.6 31040
-66.6 -65.7 31047
-65.7 -64.8 31047
-64.8 -63.9 31052
-63.9 -63 31056
-63 -62.1 31059
-62.1 -61.2 31070
-61.2 -60.3 31096
-60.3 -59.4 31107
-59.4 -58.5 31120
-58.5 -57.6 31156
-57.6 -56.7 31156
-56.7 -55.8 31159
-55.8 -54.9 31163
-54.9 -54 31167
-54 -53.1 31170
-53.1 -52.2 31181
-52.2 -51.3 31198
-51.3 -50.4 31203
-50.4 -49.5 31203
-49.5 -48.6 31217
-48.6 -47.7 31220
-47.7 -46.8 31218
-46.8 -45.9 31244
-45.9 -45 31270
-45 -44.1 31307
-44.1 -43.2 31315
-43.2 -42.3 31331
-42.3 -41.4 31347
-41.4 -40.5 31349
-40.5 -39.6 31369
-39.6 -38.7 31373
-38.7 -37.8 31406
-37.8 -36.9 31416
-36.9 -36 31422
-36 -35.1 31425
-35.1 -34.2 31431
-34.2 -33.3 31442
-33.3 -32.4 31445
-32.4 -31.5 31441
-31.5 -30.6 31452
-30.6 -29.7 31455
-29.7 -28.8 31459
-28.8 -27.9 31473
-27.9 -27 31472
-27 -26.1 31480
-26.1 -25.2 31482
-25.2 -24.3 31488
-24.3 -23.4 31518
-23.4 -22.5 31552
-22.5 -21.6 31557
-21.6 -20.7 31553
-20.7 -19.8 31554
-19.8 -18.9 31553
-18.9 -18 31554
-18 -17.1 31560
-17.1 -16.2 31561
-16.2 -15.3 31622
